bedrooms,bathrooms,floors,waterfront,view,condition,basement,marla,price
3,2,1,0,0,4,0,5.399429203,6365000
3,2,1,0,0,4,0,5.399429203,6600000
3,2,2,0,0,3,0,5.399429203,12287500
4,2,1,0,0,4,0,5.399429203,11125000
4,2,1,0,0,3,1,5.399429203,11625000
4,2,1,0,0,3,0,5.399429203,8125000
2,2,2,0,0,3,0,5.399429203,6025000
2,1,1,0,0,2,0,5.399429203,10000000
2,1,1,0,0,3,1,5.399429203,11466600
3,1,1,0,0,4,0,5.399429203,10250000
3,3,2,0,0,3,1,5.399429203,7500000
3,2,1,0,3,4,1,5.399429203,10800000
3,2,1,0,0,3,0,5.436160014,12750000
3,2,2,0,0,3,0,5.436160014,6875000
3,2,2,0,0,3,0,5.436160014,11250000
3,2,2,0,0,3,0,5.436160014,11670000
3,2,2,0,0,3,0,5.436160014,15500000
3,2,2,0,0,3,1,5.436160014,7875000
3,2,2,0,0,3,1,5.436160014,8525000
3,2,2,0,0,3,1,5.436160014,14600000
3,2,1,0,0,3,0,5.436160014,9875000
3,2,3,0,0,3,0,5.436160014,12500000
3,2,2,0,0,4,0,5.436160014,15000000
3,2,1,0,0,4,1,5.436160014,14875000
3,2,1,0,0,4,0,5.436160014,6350000
3,2,1,0,0,4,0,5.436160014,8000000
3,2,1,0,0,4,0,5.436160014,11250000
3,2,1,0,0,4,0,5.436160014,13675000
3,2,1,0,0,5,1,5.436160014,16575000
4,2,1,0,0,5,1,5.436160014,8375000
4,2,2,0,0,5,0,5.436160014,11231250
4,2,1,0,0,4,0,5.436160014,6500000
2,2,3,0,0,3,0,5.436160014,10500000
2,2,1,0,0,4,1,5.436160014,6737500
2,2,1,0,0,4,0,5.436160014,7000000
2,2,1,0,0,4,1,5.436160014,12098625
3,1,2,0,0,4,0,5.436160014,22475000
3,1,1,0,0,3,1,5.436160014,8412500
3,1,1,0,0,3,0,5.436160014,7750000
3,2,1,0,2,3,1,5.436160014,9625000
3,2,2,0,0,3,0,5.439833095,6000000
3,2,2,0,0,3,0,5.472890825,6375000
3,2,2,0,0,3,0,5.472890825,8174575
3,2,2,0,0,3,1,5.472890825,7725000
3,2,2,0,0,3,1,5.472890825,7800000
3,2,2,0,0,3,1,5.472890825,14600000
3,2,2,0,0,3,1,5.472890825,18375000
3,2,3,0,0,3,0,5.472890825,13856250
3,2,2,0,0,4,0,5.472890825,5515000
3,2,2,0,0,4,0,5.472890825,16750000
3,2,1,0,0,4,1,5.472890825,5850000
3,2,1,0,0,4,1,5.472890825,7175000
3,2,1,0,0,4,1,5.472890825,18625000
3,2,1,0,0,4,0,5.472890825,0
3,2,1,0,0,4,0,5.472890825,2082500
3,2,1,0,0,4,0,5.472890825,9625000
3,2,1,0,0,4,0,5.472890825,10312500
3,2,2,0,0,5,0,5.472890825,10937500
4,2,2,0,0,3,0,5.472890825,6475000
2,2,2,0,0,3,0,5.472890825,0
2,2,1,0,0,3,1,5.472890825,9731250
4,1,1,0,0,3,0,5.472890825,4625000
2,1,1,0,0,3,1,5.472890825,11875000
2,1,1,0,0,3,1,5.472890825,14375000
3,1,1,0,0,4,0,5.472890825,5175000
3,1,1,0,0,3,1,5.472890825,6450000
2,2,1,0,2,3,0,5.472890825,11875000
3,2,1,0,0,4,0,5.472890825,6125000
2,2,2,1,4,3,0,5.487583149,11625000
3,2,3,0,0,3,1,5.49125623,10000000
5,2,1,0,0,5,1,5.509621636,0
3,2,2,0,0,3,1,5.509621636,16248750
3,2,1,0,0,3,0,5.509621636,5600000
3,2,1,0,0,3,0,5.509621636,9000000
3,2,1,0,0,3,0,5.509621636,9575000
3,2,1,0,0,3,0,5.509621636,10875000
3,2,1,0,0,3,1,5.509621636,5498750
3,2,2,0,0,4,1,5.509621636,11750000
3,2,1,0,0,4,1,5.509621636,11000000
3,2,1,0,0,4,0,5.509621636,7100000
3,2,1,0,0,5,0,5.509621636,6750000
3,2,1,0,0,5,1,5.509621636,12125000
4,2,1,0,0,4,1,5.509621636,9497500
2,2,1,0,0,4,0,5.509621636,6237500
2,2,1,0,0,4,1,5.509621636,10925000
2,1,2,0,0,3,1,5.509621636,3919175
2,1,1,0,0,3,1,5.509621636,6125000
2,1,1,0,0,3,1,5.509621636,18400000
2,1,1,0,0,3,0,5.509621636,4250000
2,1,1,0,0,3,0,5.509621636,12000000
3,1,2,0,0,3,1,5.509621636,12125000
3,1,1,0,0,4,0,5.509621636,6750000
3,1,1,0,0,3,1,5.509621636,9875000
3,1,1,0,0,3,1,5.509621636,15150000
3,4,2,0,0,3,1,5.509621636,12225000
3,2,1,0,2,3,1,5.546352447,7500000
4,2,1,0,0,3,0,5.546352447,6350000
2,2,1,0,0,3,0,5.546352447,10475000
5,2,1,0,0,4,0,5.546352447,6200000
2,1,2,0,0,3,1,5.546352447,14375000
3,1,2,0,0,3,0,5.546352447,13625000
3,2,1,0,0,3,0,5.546352447,8300000
3,1,1,0,0,4,1,5.546352447,7848750
3,2,1,0,0,2,1,5.546352447,6250000
3,2,1,0,2,3,1,5.546352447,11625000
3,2,1,0,0,3,1,5.546352447,9937500
3,2,1,0,0,3,0,5.546352447,9150000
3,2,1,0,0,3,1,5.546352447,10625000
3,2,1,0,0,3,0,5.546352447,11250000
3,2,1,0,0,4,0,5.546352447,7704175
3,2,1,0,0,4,0,5.546352447,11750000
4,2,2,0,0,3,0,5.583083258,16000000
2,2,2,0,0,3,1,5.583083258,10750000
2,2,1,0,0,5,0,5.583083258,0
3,1,1,0,0,3,0,5.583083258,0
3,1,2,0,3,5,0,5.583083258,10625000
3,2,2,0,0,3,1,5.583083258,12498750
3,2,2,0,0,3,0,5.583083258,7200000
3,2,2,0,0,3,0,5.583083258,7411875
3,2,1,0,0,3,0,5.583083258,9150000
3,2,1,0,0,3,0,5.583083258,11889500
3,2,1,0,0,3,1,5.583083258,9500000
3,2,1,0,0,3,1,5.583083258,10950000
3,2,3,0,0,3,0,5.583083258,10125000
3,2,3,0,0,3,0,5.583083258,14125000
3,2,2,0,0,4,0,5.583083258,6881250
3,2,1,0,0,4,0,5.583083258,7250000
3,2,1,0,0,4,0,5.583083258,7315000
3,2,1,0,0,4,0,5.583083258,20250000
4,2,1,0,0,5,0,5.583083258,10625000
4,2,1,0,0,4,0,5.583083258,12498750
4,2,1,0,0,3,1,5.583083258,4275000
4,2,2,0,0,3,0,5.619814069,5775000
3,2,2,0,0,3,0,5.619814069,11850000
3,2,2,0,0,3,0,5.619814069,13650000
3,2,2,0,0,3,1,5.619814069,11625000
3,2,1,0,0,3,0,5.619814069,9275625
3,2,1,0,0,3,0,5.619814069,9387500
3,2,1,0,0,3,0,5.619814069,10000000
3,2,1,0,0,3,0,5.619814069,11250000
3,2,1,0,0,3,1,5.619814069,8300000
3,2,1,0,0,3,1,5.619814069,14375000
3,2,3,0,0,3,0,5.619814069,9000000
3,2,2,0,0,4,0,5.619814069,6625000
3,2,2,0,0,4,0,5.619814069,9475000
3,2,1,0,0,4,0,5.619814069,5875000
3,2,1,0,0,4,0,5.619814069,14250000
3,2,2,0,0,5,1,5.619814069,13966350
4,2,2,0,0,4,0,5.619814069,6747500
4,2,2,0,0,3,0,5.619814069,7550000
4,1,2,0,0,3,1,5.619814069,3383325
4,1,1,0,0,3,1,5.619814069,8800000
3,1,2,0,0,4,0,5.619814069,5750000
3,3,2,0,0,3,1,5.619814069,8000000
3,3,3,0,0,3,0,5.619814069,15187500
3,3,2,0,0,3,1,5.619814069,16350000
2,2,1,0,1,4,1,5.619814069,7950000
3,3,3,0,0,3,0,5.65654488,17250000
3,2,2,0,0,3,0,5.65654488,13125000
3,2,1,0,0,3,0,5.65654488,13125000
3,2,1,0,0,3,1,5.65654488,9637500
3,2,3,0,0,3,1,5.65654488,10336250
3,2,3,0,0,3,1,5.65654488,12475000
3,2,1,0,0,4,1,5.65654488,8625000
3,2,1,0,0,5,1,5.65654488,7800000
3,2,1,0,0,5,0,5.65654488,9911250
3,2,1,0,0,5,1,5.65654488,12500000
4,2,1,0,0,5,1,5.65654488,9875000
4,2,2,0,0,3,0,5.65654488,12124950
4,2,2,0,0,3,0,5.65654488,12280850
2,2,2,0,0,3,0,5.65654488,11875000
2,2,3,0,0,3,0,5.65654488,16000000
2,2,3,0,0,3,0,5.65654488,16000000
2,2,1,0,0,4,1,5.65654488,14250000
4,1,2,0,0,4,0,5.65654488,3312500
2,1,1,0,0,4,1,5.65654488,15375000
3,1,2,0,0,3,1,5.65654488,13252500
3,3,1,0,0,5,1,5.65654488,12575000
3,3,2,0,0,3,0,5.65654488,13000000
3,2,2,0,0,3,0,5.65654488,10050000
3,3,3,0,0,3,0,5.65654488,18550000
3,2,1,0,2,3,1,5.65654488,12800775
3,2,1,0,0,5,1,5.69327569,10750000
3,2,2,0,0,3,0,5.69327569,8000000
3,2,2,0,0,3,0,5.69327569,12025375
3,2,1,0,0,3,1,5.69327569,6375000
3,2,1,0,0,3,1,5.69327569,8975000
3,2,1,0,0,3,1,5.69327569,9225000
3,2,1,0,0,3,1,5.69327569,13250000
3,2,1,0,0,4,1,5.69327569,11500000
3,2,1,0,0,4,0,5.69327569,6248750
3,2,2,0,0,3,0,5.69327569,6475000
3,2,2,0,0,5,0,5.69327569,13425000
4,2,1,0,0,4,1,5.69327569,10825000
4,2,1,0,0,3,1,5.69327569,10450000
4,2,2,0,0,3,1,5.69327569,11450000
4,2,2,0,0,3,0,5.69327569,15325000
2,2,2,0,0,2,0,5.69327569,8250000
2,2,2,0,0,4,0,5.69327569,13150000
4,1,2,0,0,3,0,5.69327569,9630000
4,3,2,0,0,3,0,5.69327569,20875000
4,2,1,0,0,4,0,5.730006501,9562500
3,2,2,0,0,3,0,5.730006501,6725000
3,2,2,0,0,3,0,5.730006501,7375000
3,2,2,0,0,3,0,5.730006501,11248750
3,2,1,0,0,3,0,5.730006501,4911000
3,2,1,0,0,3,0,5.730006501,7275000
3,2,1,0,0,3,1,5.730006501,11000000
3,2,2,0,0,4,1,5.730006501,13637500
3,2,1,0,0,4,1,5.730006501,5600000
3,2,1,0,0,4,1,5.730006501,9998750
3,2,1,0,0,4,1,5.730006501,13100000
3,2,1,0,0,5,0,5.730006501,11625000
4,2,1,0,0,4,0,5.730006501,7498750
4,2,1,0,0,4,0,5.730006501,10975000
2,2,1,0,0,4,1,5.730006501,12360000
3,1,1,0,0,4,1,5.730006501,7062725
3,1,1,0,0,4,0,5.730006501,9687500
3,3,1,0,0,5,1,5.730006501,11000000
3,2,2,0,2,3,1,5.730006501,11275000
3,2,2,1,4,4,0,5.730006501,30000000
3,2,2,0,2,4,1,5.766737312,5829175
3,2,1,0,0,4,0,5.766737312,4405625
3,2,1,0,0,4,0,5.766737312,10475000
4,2,2,0,0,4,0,5.766737312,5875000
3,2,2,0,0,3,0,5.766737312,6575000
2,2,1,0,0,3,0,5.766737312,14808750
2,1,1,0,0,4,1,5.766737312,12650000
3,1,1,0,0,3,0,5.766737312,9000000
2,2,2,0,2,4,1,5.766737312,19550000
3,2,1,0,0,4,1,5.766737312,5373750
3,2,3,0,0,3,0,5.766737312,15875000
3,2,2,0,0,3,0,5.766737312,19800000
3,2,1,0,0,3,0,5.766737312,4875000
3,2,1,0,0,3,0,5.766737312,6000000
3,2,1,0,0,3,0,5.766737312,6625000
3,2,2,0,0,3,0,5.766737312,9250000
3,2,1,0,0,3,1,5.766737312,7249700
3,3,3,0,0,3,0,5.770410393,9168750
3,1,2,0,0,3,0,5.803468123,18725000
3,1,1,0,0,3,1,5.803468123,7625000
3,1,1,0,0,3,1,5.803468123,13375000
4,1,2,0,2,4,0,5.803468123,10150000
2,2,1,0,2,3,1,5.803468123,13250000
3,2,1,0,1,4,1,5.803468123,6997500
3,2,1,0,1,4,1,5.803468123,12875000
3,2,1,0,0,3,1,5.803468123,6575000
3,2,2,0,0,3,0,5.803468123,12125000
3,2,2,0,0,3,1,5.803468123,13125000
3,2,1,0,0,3,0,5.803468123,6997500
3,2,1,0,0,3,1,5.803468123,6500000
3,2,1,0,0,3,1,5.803468123,10625000
3,2,1,0,0,3,1,5.803468123,11875000
3,2,1,0,0,3,1,5.803468123,15000000
3,2,2,0,0,4,0,5.803468123,6175000
3,2,1,0,0,4,1,5.803468123,14375000
3,2,1,0,0,4,0,5.803468123,5625000
3,2,1,0,0,4,0,5.803468123,8375000
4,2,2,0,0,2,0,5.803468123,8325000
4,2,1,0,0,3,1,5.803468123,6125000
4,2,1,0,0,3,1,5.803468123,8781250
4,2,1,0,0,3,0,5.803468123,10250000
2,2,1,0,0,5,1,5.803468123,13950000
3,1,2,0,0,3,0,5.803468123,18225000
3,2,2,0,0,3,0,5.818160448,6675000
3,2,2,0,0,5,1,5.840198934,9697125
3,2,2,0,0,3,0,5.840198934,5250000
3,2,2,0,0,3,0,5.840198934,8900000
3,2,2,0,0,3,0,5.840198934,9625000
3,2,1,0,0,3,0,5.840198934,7500000
3,2,1,0,0,3,0,5.840198934,8725000
3,2,1,0,0,3,1,5.840198934,4750000
3,2,1,0,0,3,1,5.840198934,6250000
3,2,3,0,0,3,0,5.840198934,12200000
3,2,2,0,0,4,0,5.840198934,6575000
3,2,2,0,0,4,0,5.840198934,6729700
3,2,1,0,0,4,0,5.840198934,7627500
4,2,2,0,0,4,0,5.840198934,9312500
4,2,2,0,0,4,0,5.840198934,9325000
4,2,1,0,0,3,0,5.840198934,16762500
2,2,2,0,0,3,1,5.840198934,7625000
2,2,2,0,0,3,0,5.840198934,10247500
2,2,2,0,0,3,0,5.840198934,10479750
2,2,1,0,0,4,0,5.840198934,5637500
5,1,2,0,0,3,1,5.840198934,4625000
3,1,2,0,0,3,0,5.840198934,5875000
3,1,1,0,0,3,0,5.840198934,13225000
3,4,3,0,0,3,0,5.840198934,12962500
2,2,2,0,3,3,1,5.840198934,21250000
4,2,1,0,3,4,0,5.840198934,2687500
3,2,1,0,2,3,1,5.840198934,6687500
3,1,1,0,0,4,0,5.876929745,8500000
3,2,2,0,0,3,0,5.876929745,8250000
3,2,2,0,0,3,0,5.876929745,9875000
3,2,2,0,0,3,0,5.876929745,11121125
3,2,2,0,0,3,0,5.876929745,13125000
3,2,1,0,0,3,1,5.876929745,9750000
3,2,1,0,0,3,1,5.876929745,11062500
3,2,2,0,0,4,0,5.876929745,6125000
3,2,2,0,0,4,0,5.876929745,6875000
3,2,2,0,0,4,0,5.876929745,12550000
3,2,1,0,0,4,0,5.876929745,12750000
4,2,1,0,0,4,0,5.876929745,5600000
4,2,1,0,0,3,1,5.876929745,8225000
4,2,1,0,0,3,1,5.876929745,12375000
4,2,2,0,0,3,0,5.876929745,10625000
2,2,1,0,0,5,1,5.876929745,17250000
4,1,1,0,0,4,0,5.876929745,3873750
4,1,2,0,0,4,0,5.876929745,12125000
4,1,2,0,0,4,0,5.876929745,15625000
3,1,1,0,0,4,1,5.876929745,8225000
3,2,2,0,0,3,0,5.876929745,7000000
3,4,2,0,0,3,1,5.876929745,11500000
3,2,3,0,0,3,1,5.880602826,9450000
3,2,3,0,0,3,0,5.898968232,10431250
3,2,2,0,0,3,0,5.913660556,6375000
3,2,2,0,0,3,0,5.913660556,12625000
3,2,1,0,0,3,0,5.913660556,7625000
3,2,1,0,0,3,0,5.913660556,11250000
3,2,1,0,0,3,1,5.913660556,29512500
3,2,1,0,0,4,1,5.913660556,12125000
3,2,1,0,0,4,0,5.913660556,10968750
3,2,1,0,0,5,0,5.913660556,18125000
3,2,2,0,0,5,0,5.913660556,17250000
4,2,1,0,0,5,0,5.913660556,10375000
2,2,2,0,0,3,0,5.913660556,7272500
2,2,1,0,0,3,1,5.913660556,8662500
2,2,2,0,0,4,0,5.913660556,5375000
2,2,2,0,0,2,0,5.913660556,7000000
3,2,1,0,0,4,0,5.913660556,8625000
3,2,2,0,0,3,0,5.913660556,5265350
3,2,1,0,0,4,1,5.950391367,11475000
3,2,2,0,0,3,0,5.950391367,6162500
3,2,2,0,0,3,1,5.950391367,10375000
3,2,1,0,0,3,1,5.950391367,6450000
3,2,1,0,0,3,1,5.950391367,11677500
3,2,1,0,0,3,1,5.950391367,15500000
3,2,3,0,0,3,1,5.950391367,10756950
3,2,2,0,0,4,0,5.950391367,20000000
3,2,1,0,0,4,0,5.950391367,5498750
3,2,1,0,0,5,0,5.950391367,8882500
3,2,1,0,0,5,1,5.950391367,12500000
3,2,1,0,0,5,1,5.950391367,16000000
3,2,1,0,0,5,1,5.950391367,16025000
4,2,2,0,0,4,0,5.950391367,6500000
4,2,1,0,0,4,1,5.950391367,9625000
2,2,2,0,0,3,0,5.950391367,9650000
2,1,1,0,0,5,1,5.950391367,8750000
3,1,2,0,0,3,0,5.950391367,6625000
3,1,2,0,0,4,0,5.950391367,8668750
3,2,3,0,4,3,1,5.950391367,14500000
4,1,2,0,0,3,0,5.987122178,14525000
3,2,1,0,0,3,1,5.987122178,6975000
3,2,3,0,0,3,0,5.987122178,15225000
3,2,2,0,0,4,0,5.987122178,8498750
3,2,1,0,0,4,0,5.987122178,7000000
4,2,1,0,0,5,0,5.987122178,9000000
4,2,1,0,0,4,1,5.987122178,5850000
4,2,2,0,0,3,0,5.987122178,7822500
2,2,2,0,0,3,1,5.987122178,7375000
2,2,1,0,0,4,1,5.987122178,11200000
3,2,1,0,0,3,1,5.987122178,6606750
3,1,1,0,0,5,0,5.987122178,10000000
4,3,1,0,0,5,1,5.987122178,12062500
3,2,2,0,0,3,0,5.987122178,11875000
3,3,3,0,0,3,0,5.987122178,9625000
3,2,1,0,1,3,1,5.987122178,16250000
3,2,1,0,0,3,0,5.987122178,11125000
3,2,1,0,0,3,0,5.987122178,11600000
3,2,1,0,0,3,0,5.987122178,6500000
3,2,1,0,0,3,0,5.987122178,19186250
3,2,2,0,0,3,0,5.987122178,12425000
3,1,2,0,0,3,0,6.023852989,7700000
3,1,2,0,0,5,1,6.023852989,25356250
3,1,1,0,0,4,1,6.023852989,6337500
3,2,1,0,2,3,0,6.023852989,12625000
3,2,1,0,3,4,1,6.023852989,14250000
3,2,1,0,0,3,0,6.023852989,10125000
3,2,2,0,0,3,0,6.023852989,11950000
3,2,2,0,0,3,0,6.023852989,14802650
3,2,1,0,0,3,1,6.023852989,5525000
3,2,1,0,0,3,1,6.023852989,5662500
3,2,1,0,0,3,1,6.023852989,6142500
3,2,1,0,0,3,1,6.023852989,11250000
3,2,1,0,0,3,1,6.023852989,13900000
3,2,3,0,0,3,0,6.023852989,14475000
3,2,3,0,0,3,0,6.023852989,19300000
3,2,2,0,0,4,0,6.023852989,7375000
3,2,2,0,0,4,0,6.023852989,8750000
3,2,1,0,0,4,1,6.023852989,9050000
3,2,1,0,0,4,0,6.023852989,8800000
3,2,1,0,0,4,0,6.023852989,13520825
3,2,2,0,0,5,0,6.023852989,5850000
4,2,1,0,0,5,1,6.023852989,15880000
4,2,2,0,0,3,0,6.023852989,12300000
2,2,1,0,0,3,1,6.023852989,13175000
2,2,2,0,0,5,1,6.023852989,17750000
2,1,1,0,0,3,1,6.023852989,9487500
3,2,1,0,0,3,0,6.0605838,6487500
3,2,2,0,0,3,0,6.0605838,5837500
3,2,2,0,0,3,0,6.0605838,6700000
3,2,2,0,0,3,0,6.0605838,6800000
3,2,2,0,0,3,0,6.0605838,10250000
3,2,1,0,0,3,1,6.0605838,5498750
3,2,1,0,0,3,1,6.0605838,6308750
3,2,2,0,0,4,0,6.0605838,14750000
3,2,1,0,0,4,1,6.0605838,9237500
3,2,1,0,0,4,1,6.0605838,9497000
3,2,1,0,0,4,0,6.0605838,10950000
3,2,1,0,0,5,1,6.0605838,8000000
3,2,1,0,0,5,1,6.0605838,9250000
3,2,1,0,0,5,1,6.0605838,15000000
4,2,1,0,0,5,1,6.0605838,11125000
4,2,1,0,0,4,1,6.0605838,11875000
4,2,1,0,0,3,0,6.0605838,8187500
4,2,1,0,0,3,0,6.0605838,14375000
2,2,1,0,0,4,1,6.0605838,8875000
5,2,2,0,0,3,0,6.0605838,11075000
3,1,1,0,0,4,1,6.0605838,9287500
3,4,3,0,0,3,0,6.0605838,13687500
2,2,1,0,0,3,0,6.064256881,7125000
3,3,2,0,0,3,1,6.064256881,9075000
3,2,2,0,0,3,0,6.089968448,6597500
3,2,2,0,0,3,0,6.09731461,7500000
3,2,2,0,0,3,0,6.09731461,8112500
3,2,2,0,0,3,0,6.09731461,8750000
3,2,2,0,0,3,0,6.09731461,23157500
3,2,1,0,0,3,0,6.09731461,9500000
3,2,1,0,0,3,1,6.09731461,9375000
3,2,1,0,0,3,1,6.09731461,10250000
3,2,1,0,0,3,1,6.09731461,10500000
3,2,1,0,0,3,1,6.09731461,10625000
3,2,1,0,0,3,1,6.09731461,11325000
3,2,1,0,0,4,1,6.09731461,14150000
3,2,1,0,0,4,0,6.09731461,10125000
3,2,1,0,0,5,1,6.09731461,15950000
4,2,1,0,0,4,0,6.09731461,6750000
4,2,1,0,0,3,1,6.09731461,11300000
4,2,2,0,0,3,0,6.09731461,7374975
4,2,2,0,0,3,0,6.09731461,13765175
4,2,2,0,0,3,0,6.09731461,15475000
2,2,1,0,0,3,1,6.09731461,12100000
2,2,1,0,0,5,1,6.09731461,9200000
4,1,2,0,0,3,1,6.09731461,13720000
4,1,1,0,0,1,1,6.09731461,13750000
4,1,2,0,0,3,1,6.09731461,14000000
3,1,1,0,0,5,1,6.09731461,11675000
3,1,1,0,0,4,1,6.09731461,9187500
3,1,1,0,0,4,1,6.09731461,11450000
3,1,1,0,0,3,1,6.09731461,5625000
3,2,2,0,2,3,1,6.09731461,17500000
3,2,1,0,0,4,0,6.09731461,17812500
3,2,2,0,0,3,0,6.09731461,5500000
3,2,2,0,0,3,0,6.09731461,7125000
3,1,2,0,0,4,1,6.134045421,11500000
3,2,2,0,0,3,0,6.134045421,9325000
3,2,2,0,0,3,0,6.134045421,14625000
3,2,2,0,0,3,1,6.134045421,12625000
3,2,1,0,0,3,0,6.134045421,7248750
3,2,1,0,0,3,1,6.134045421,5998750
3,2,1,0,0,3,1,6.134045421,6873750
3,2,1,0,0,3,1,6.134045421,10600000
3,2,1,0,0,4,1,6.134045421,6300000
3,2,1,0,0,4,1,6.134045421,6750000
3,2,1,0,0,4,0,6.134045421,15000000
3,2,1,0,0,5,0,6.134045421,19625000
3,2,2,0,0,5,0,6.134045421,24625000
4,2,1,0,0,5,0,6.134045421,11400000
4,2,1,0,0,3,0,6.134045421,5117500
4,2,1,0,0,3,0,6.134045421,10000000
4,2,2,0,0,3,0,6.134045421,11275000
2,2,1,0,0,3,0,6.134045421,14125000
6,2,1,0,0,5,1,6.134045421,17000000
3,1,1,0,0,3,1,6.134045421,13325000
3,3,1,0,0,3,0,6.134045421,6173750
3,2,2,0,3,3,0,6.134045421,25500000
2,1,1,0,0,4,1,6.170776232,12875000
3,2,2,0,0,3,0,6.170776232,7650000
3,2,2,0,0,3,0,6.170776232,8625000
3,2,2,0,0,3,1,6.170776232,12950000
3,2,1,0,0,3,0,6.170776232,7225000
3,2,1,0,0,3,1,6.170776232,7050000
3,2,1,0,0,3,1,6.170776232,8250000
3,2,1,0,0,3,1,6.170776232,13150000
3,2,3,0,0,3,0,6.170776232,16750000
3,2,2,0,0,4,0,6.170776232,11000000
3,2,1,0,0,4,1,6.170776232,8750000
3,2,1,0,0,4,1,6.170776232,12000000
3,2,1,0,0,4,0,6.170776232,16875000
3,2,1,0,0,5,1,6.170776232,14775000
4,2,1,0,0,3,1,6.170776232,9500000
4,2,1,0,0,3,1,6.170776232,14700000
3,2,2,0,0,3,0,6.170776232,5625000
4,2,2,0,0,3,0,6.170776232,6375000
2,2,1,0,0,3,0,6.170776232,13250000
2,2,2,0,0,4,0,6.170776232,5250000
4,1,2,0,0,3,0,6.170776232,17500000
3,2,2,0,0,3,0,6.170776232,7125000
4,3,1,0,0,4,1,6.170776232,10625000
4,3,1,0,0,4,0,6.170776232,15625000
3,3,3,0,0,3,0,6.170776232,8250000
3,2,1,0,2,4,1,6.170776232,10625000
3,3,3,0,0,3,0,6.203833962,9610000
3,2,2,0,0,3,0,6.207507043,6422075
3,2,2,0,0,3,0,6.207507043,13375000
3,2,2,0,0,3,0,6.207507043,16000000
3,2,2,0,0,3,1,6.207507043,9324425
3,2,2,0,0,3,1,6.207507043,9500000
3,2,2,0,0,3,1,6.207507043,9664775
3,2,1,0,0,4,1,6.207507043,4925000
3,2,1,0,0,4,0,6.207507043,6750000
3,2,1,0,0,4,0,6.207507043,13250000
4,2,1,0,0,4,1,6.207507043,9625000
4,2,2,0,0,3,1,6.207507043,12181250
2,2,1,0,0,3,0,6.207507043,14100000
3,1,1,0,0,3,1,6.207507043,6725000
3,4,2,0,0,3,1,6.207507043,12475000
3,2,2,0,1,4,0,6.207507043,17975000
3,2,1,0,0,4,1,6.207507043,9498750
4,2,2,0,0,4,0,6.244237854,7250000
3,2,2,0,0,3,0,6.244237854,7500000
3,2,2,0,0,3,0,6.244237854,8748750
3,2,2,0,0,3,0,6.244237854,9600000
3,2,2,0,0,3,0,6.244237854,13362500
3,2,2,0,0,3,0,6.244237854,15487500
3,2,2,0,0,3,1,6.244237854,14375000
3,2,1,0,0,3,0,6.244237854,6375000
3,2,1,0,0,3,1,6.244237854,7862500
3,2,1,0,0,3,1,6.244237854,10250000
3,2,1,0,0,3,1,6.244237854,11875000
3,2,1,0,0,3,1,6.244237854,11875000
3,2,1,0,0,3,1,6.244237854,18750000
3,2,1,0,0,5,1,6.244237854,5625000
3,2,2,0,0,5,0,6.244237854,13625000
4,2,1,0,0,5,1,6.244237854,8725000
4,2,1,0,0,5,0,6.244237854,10250000
4,2,1,0,0,3,1,6.244237854,7069175
4,2,1,0,0,3,0,6.244237854,5150000
4,2,1,0,0,3,0,6.244237854,15400000
4,2,2,0,0,3,1,6.244237854,10000000
2,2,1,0,0,5,1,6.244237854,4725000
5,2,1,0,0,3,1,6.244237854,8437500
3,1,2,0,0,3,0,6.244237854,17025000
3,1,2,0,0,4,0,6.244237854,20000000
3,1,1,0,0,3,0,6.244237854,3725000
3,2,1,0,1,4,0,6.244237854,24475000
3,2,2,0,0,3,0,6.280968665,12050000
3,2,2,0,0,3,1,6.280968665,11550000
3,2,2,0,0,3,1,6.280968665,13475000
3,2,1,0,0,3,0,6.280968665,11575000
3,2,1,0,0,3,1,6.280968665,9625000
3,2,2,0,0,4,0,6.280968665,6262500
3,2,1,0,0,4,0,6.280968665,9200000
3,2,1,0,0,4,0,6.280968665,15750000
3,2,2,0,0,3,0,6.280968665,14025000
3,2,2,0,0,5,1,6.280968665,64012450
4,2,1,0,0,4,0,6.280968665,13125000
2,2,2,0,0,3,1,6.280968665,10125000
5,1,2,0,0,4,1,6.280968665,14000000
3,1,2,0,0,4,1,6.280968665,11000000
3,1,2,0,0,3,0,6.280968665,15500000
3,2,2,0,0,3,0,6.29933407,6437500
3,2,1,0,0,4,1,6.317699476,15375000
4,2,1,0,0,5,0,6.317699476,6212500
4,2,2,0,0,4,1,6.317699476,13500000
4,2,1,0,0,4,0,6.317699476,6000375
4,2,1,0,0,4,1,6.317699476,6623750
4,2,1,0,0,3,1,6.317699476,4042500
4,2,1,0,0,3,1,6.317699476,8205300
4,2,1,0,0,3,1,6.317699476,9625000
4,2,1,0,0,3,1,6.317699476,14500000
4,2,1,0,0,3,0,6.317699476,9000000
4,1,2,0,0,4,0,6.317699476,12500000
4,1,2,0,0,4,1,6.317699476,13675000
4,3,2,0,0,3,0,6.317699476,11925000
3,3,1,0,0,4,0,6.317699476,8150000
3,2,1,0,2,5,1,6.317699476,12500000
3,2,1,0,1,3,1,6.317699476,12850000
3,2,2,0,0,3,1,6.317699476,9950000
3,2,2,0,0,3,0,6.317699476,6375000
3,2,2,0,0,3,0,6.317699476,6398750
3,2,2,0,0,3,0,6.317699476,7000000
